id,user_id,tasting_date,start_time,end_time,store_id,admin_note,taster_id,agency_taster_id,taster_rate,taster_note,wine_id,wine_confirm_status,question_id,confirm_status,status,job_status,accept_status,job_state,job_start_time,pause_time,resume_time,finish_time,working_hour,latitude,longitude,created_on,updated_on,is_deleted,request_job_approval_status,ready_for_billing,is_archived,overtime,late,has_invoice
658,65,2019-02-21,15:02:00,17:33:00,16,Hi,111,0,20,Hi,"5,9",2,23,0,completed,3,1,2,17:17:00,00:00:00,00:00:00,17:17:00,00:00:00,22.6093,88.4134,"2019-02-21 09:40:24","2019-12-13 11:07:22",0,pending,0,0,0,0,0
659,65,2019-02-21,17:30:00,18:30:00,16,,111,0,20,"Good Luck",59,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-21 10:56:55","2019-12-13 11:07:22",0,pending,0,0,0,0,0
660,65,2019-02-21,17:00:00,18:30:00,16,,108,0,20,"Good Luck",26,2,24,0,completed,3,1,2,18:09:00,00:00:00,00:00:00,18:10:00,00:01:00,22.6092,88.4142,"2019-02-21 11:02:49","2019-12-13 11:07:22",0,pending,0,0,0,0,0
661,65,2019-02-21,17:00:00,18:30:00,20,,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,17:15:00,00:00:00,00:00:00,17:15:00,00:00:00,22.6092,88.4143,"2019-02-21 11:23:02","2019-12-13 11:07:22",0,pending,0,0,0,0,0
662,65,2019-02-21,18:00:00,20:30:00,16,,108,0,20,"Good Luck",5,2,24,0,completed,3,1,2,18:19:00,00:00:00,00:00:00,18:19:00,00:00:00,22.6092,88.4142,"2019-02-21 12:46:33","2019-12-13 11:07:22",0,pending,0,0,0,0,0
663,36,2019-02-21,18:00:00,19:30:00,16,,108,0,20,Good,19,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-21 12:52:46","2019-12-13 11:07:22",0,pending,0,0,0,0,0
664,65,2019-02-22,11:00:00,14:30:00,20,"Approve For Chris",108,0,20,"Good Luck",19,2,24,0,completed,3,1,2,11:20:00,00:00:00,00:00:00,13:22:00,02:02:00,22.6092,88.4141,"2019-02-22 05:25:02","2019-12-13 11:07:22",0,pending,1,0,0,0,0
667,36,2019-02-22,18:30:00,22:30:00,18,,87,0,15,test,26,2,24,0,completed,4,1,1,18:55:00,00:00:00,00:00:00,00:00:00,00:00:00,30.2672,-97.7431,"2019-02-22 07:22:31","2019-12-13 11:07:22",0,pending,1,0,0,0,0
668,65,2019-02-22,14:45:00,16:00:00,18,"This is for testing",108,0,20,"Good Luck",26,2,24,0,completed,3,1,2,14:45:00,00:00:00,00:00:00,16:17:00,01:32:00,22.6092,88.4142,"2019-02-22 09:10:28","2019-12-13 11:07:22",0,pending,1,0,0,0,0
670,65,2019-02-23,21:00:00,22:00:00,18,"Approve 2nd Job",87,0,15,"Good Luck",26,2,23,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-22 12:17:57","2019-12-13 11:07:22",0,pending,0,0,0,0,0
671,36,2019-02-25,00:30:00,01:30:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,13:02:00,00:00:00,00:00:00,14:02:00,01:00:00,22.6092,88.4141,"2019-02-25 06:22:51","2019-12-13 11:07:22",0,pending,0,0,0,0,0
673,36,2019-02-25,13:00:00,16:30:00,18,Hi,87,0,15,Hi,"26,27",2,24,0,completed,3,1,2,13:32:00,00:00:00,00:00:00,13:49:00,00:17:00,22.6091,88.4142,"2019-02-25 07:41:56","2019-12-13 11:07:22",0,pending,1,0,0,0,0
674,36,2019-02-25,13:40:00,16:10:00,20,Hi,87,0,15,Hi,"26,27",2,24,0,completed,3,1,2,14:24:00,00:00:00,00:00:00,14:26:00,00:02:00,22.6091,88.4142,"2019-02-25 07:42:58","2019-12-13 11:07:22",0,pending,1,0,0,0,0
675,36,2019-02-25,13:50:00,14:38:00,21,Good,35,0,5,"Good luck",26,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-25 07:47:36","2019-12-13 11:07:22",0,pending,0,0,0,0,0
679,36,2019-02-25,18:28:00,18:58:00,18,Good,35,0,5,"Nice day",26,2,24,0,completed,3,1,2,18:28:00,00:00:00,00:00:00,18:48:00,00:20:00,30.2672,-97.7431,"2019-02-25 12:52:38","2019-12-13 11:07:22",0,pending,0,0,0,0,0
680,36,2019-02-26,10:00:00,11:30:00,16,"Admin&#039;s sample note ",87,0,15,"Taster note",11,2,23,0,completed,3,1,2,10:25:00,00:00:00,00:00:00,16:51:00,06:26:00,22.6092,88.4141,"2019-02-26 04:39:11","2019-12-13 11:07:22",0,pending,0,0,0,0,0
681,65,2019-02-26,11:00:00,12:00:00,20,"Approve ",111,0,20,"Good Luck","7,18,23",2,24,0,completed,3,1,2,11:19:00,00:00:00,00:00:00,12:42:00,01:23:00,22.6092,88.4141,"2019-02-26 05:12:12","2019-12-13 11:07:22",0,pending,1,0,0,0,0
682,36,2019-02-26,11:40:00,12:20:00,21,Good,35,0,5,"Good luck",19,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-02-26 05:59:47","2019-12-13 11:07:22",0,pending,0,0,0,0,0
683,36,2019-03-05,11:30:00,14:00:00,24,"Good luck.",111,0,20,"Very good.",59,2,24,0,completed,4,1,2,12:04:00,00:00:00,00:00:00,12:06:00,00:02:00,22.6092,88.4141,"2019-02-26 06:11:11","2019-12-13 11:07:22",0,pending,1,0,0,0,0
686,65,2019-02-26,13:20:00,14:00:00,20,"Approve For Android",111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,13:17:00,00:00:00,00:00:00,14:00:00,00:43:00,22.6092,88.4142,"2019-02-26 07:43:04","2019-12-13 11:07:22",0,pending,0,0,0,0,0
687,65,2019-02-26,15:00:00,16:00:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,15:05:00,00:00:00,00:00:00,15:55:00,00:50:00,22.6093,88.4143,"2019-02-26 09:01:00","2019-12-13 11:07:22",0,pending,0,0,0,0,0
704,65,2019-02-28,17:35:00,18:15:00,23,"Approve ",122,0,30,"Good Luck",18,2,24,0,completed,3,1,2,17:34:00,00:00:00,00:00:00,18:06:00,00:32:00,22.6092,88.4142,"2019-02-28 11:35:32","2019-12-13 11:07:22",0,pending,0,0,0,0,0
705,65,2019-02-28,17:45:00,19:15:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,3,17:45:00,00:00:00,00:00:00,18:05:00,00:20:00,22.6092,88.4141,"2019-02-28 12:06:19","2019-12-13 11:07:22",0,pending,0,0,0,0,0
707,65,2019-02-28,18:30:00,20:00:00,25,Approve,122,0,30,"Good Luck",9,2,24,0,completed,3,1,2,18:30:00,00:00:00,00:00:00,18:56:00,00:26:00,22.6092,88.4141,"2019-02-28 12:47:14","2019-12-13 11:07:22",0,pending,1,0,0,0,0
713,36,2019-03-01,12:00:00,19:00:00,21,"Good day.",111,0,20,"Good luck.",23,2,22,0,completed,3,1,2,11:32:00,00:00:00,00:00:00,11:41:00,00:09:00,22.609,88.4142,"2019-03-01 05:36:36","2019-12-13 11:07:22",0,pending,0,0,0,0,0
718,36,2019-03-01,13:00:00,14:30:00,24,"Good luck.",35,0,5,"Good day.",19,2,22,0,completed,4,1,1,10:00:00,00:00:00,00:00:00,12:00:00,02:00:00,22.6098,88.4127,"2019-03-01 07:17:58","2019-12-13 11:07:22",0,pending,1,0,0,0,0
725,65,2019-03-01,15:10:00,16:10:00,23,"Approve for frank",126,0,30,"Good Luck",9,2,24,0,completed,3,1,2,15:07:00,00:00:00,00:00:00,16:10:00,01:03:00,22.6092,88.4141,"2019-03-01 09:35:16","2019-12-13 11:07:22",0,pending,1,0,0,0,0
726,36,2019-03-01,15:40:00,16:40:00,25,Good,111,0,20,"Good luck",5,2,22,0,completed,3,1,2,15:37:00,00:00:00,00:00:00,16:26:00,00:49:00,22.6092,88.4141,"2019-03-01 10:00:47","2019-12-13 11:07:22",0,pending,1,0,0,0,0
729,36,2019-03-02,16:55:00,17:25:00,24,Hhbhhhhh,35,0,5,"Good day.",23,2,23,0,completed,4,1,1,10:00:00,00:00:00,00:00:00,03:00:00,17:00:00,22.6092,88.4141,"2019-03-01 11:12:14","2019-12-13 11:07:22",0,pending,1,0,0,0,0
734,36,2019-03-01,20:40:00,21:40:00,21,"Good luck",35,0,5,"Best Of Luck.",19,2,23,0,completed,4,1,4,21:20:00,00:00:00,00:00:00,00:00:00,00:00:00,22.6092,88.4141,"2019-03-01 12:55:58","2019-12-13 11:07:22",0,pending,1,0,0,0,0
736,36,2019-03-01,19:00:00,20:00:00,20,"Good luck",35,0,5,"Best Of Luck.","26,27",2,22,0,completed,3,1,2,19:00:00,00:00:00,00:00:00,19:20:00,00:20:00,22.6092,88.4141,"2019-03-01 12:57:42","2019-12-13 11:07:22",0,pending,0,0,0,0,0
737,36,2019-03-01,11:05:00,12:05:00,25,"Good day",35,0,5,"Best Of Luck","5,9",2,22,0,completed,4,1,1,10:30:00,00:00:00,00:00:00,14:30:00,03:50:00,30.2672,-97.7431,"2019-03-01 12:58:50","2019-12-13 11:07:22",0,pending,1,0,0,0,0
738,36,2019-03-02,12:00:00,15:30:00,16,"Sample note",35,0,5,Vdhshs,11,2,18,0,completed,4,1,1,12:20:00,00:00:00,00:00:00,14:00:00,01:20:00,30.2672,-97.7431,"2019-03-02 07:48:23","2019-12-13 11:07:22",0,pending,1,0,0,0,0
743,36,2019-03-02,21:01:00,22:00:00,16,Vdhshs,35,0,5,Dyetsgus,11,2,22,0,completed,4,1,1,09:17:00,00:00:00,00:00:00,09:00:00,23:38:00,22.6092,88.4141,"2019-03-02 08:46:26","2019-12-13 11:07:22",0,pending,1,0,0,0,0
744,36,2019-03-02,07:00:00,08:30:00,16,dgfhfg,35,0,5,fhrtjytjytj,19,2,22,0,completed,4,1,1,12:00:00,00:00:00,00:00:00,00:00:00,07:00:00,22.6092,88.4141,"2019-03-02 08:54:11","2019-12-13 11:07:22",0,pending,1,0,0,0,0
745,36,2019-03-02,10:00:00,11:30:00,25,Bxxhsh,35,0,5,"B bxh",5,2,23,0,completed,3,1,2,10:11:00,00:00:00,00:00:00,11:28:00,01:14:00,22.6092,88.4141,"2019-03-02 09:05:33","2019-12-13 11:07:22",0,pending,0,0,0,0,0
746,36,2019-03-03,01:00:00,02:30:00,16,Approve,87,0,15,"Good Luck",9,2,"24,23,22,21",0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-03-02 19:13:50","2019-12-13 11:07:22",0,pending,0,0,0,0,0
761,36,2019-03-04,13:55:00,15:00:00,24,"Admin ",128,0,10,Taster,9,2,24,0,completed,3,1,2,14:04:00,00:00:00,00:00:00,14:07:00,00:03:00,22.6092,88.4141,"2019-03-04 08:30:57","2019-12-13 11:07:22",0,pending,1,0,0,0,0
764,36,2019-03-04,16:00:00,16:30:00,16,admin,87,0,15,taster,23,2,22,0,completed,3,1,2,15:55:00,00:00:00,00:00:00,16:09:00,00:14:00,22.6092,88.4142,"2019-03-04 08:50:37","2019-12-13 11:07:22",0,pending,1,0,0,0,0
768,65,2019-03-04,15:30:00,16:00:00,20,Ggg,87,0,15,Ggg,9,2,23,0,completed,3,1,2,15:23:00,00:00:00,00:00:00,15:34:00,00:11:00,22.6092,88.4141,"2019-03-04 09:51:34","2019-12-13 11:07:22",0,pending,1,0,0,0,0
771,65,2019-03-04,16:40:00,17:25:00,24,"Admin ",87,0,15,Taster,5,2,23,0,completed,3,1,2,16:53:00,00:00:00,00:00:00,17:25:00,00:32:00,22.6092,88.4142,"2019-03-04 11:09:56","2019-12-13 11:07:22",0,pending,1,0,0,0,0
772,65,2019-03-04,18:15:00,20:45:00,23,Approve,111,0,20,"Good Luck",9,2,24,0,completed,4,1,2,18:40:00,00:00:00,00:00:00,18:42:00,00:02:00,22.6092,88.4141,"2019-03-04 13:08:21","2019-12-13 11:07:22",0,pending,1,0,0,0,0
773,65,2019-03-04,19:00:00,20:30:00,16,Approve,111,0,20,"Good Luck",11,2,24,0,completed,4,1,2,19:22:00,00:00:00,00:00:00,19:24:00,00:02:00,22.6092,88.4141,"2019-03-04 13:51:57","2019-12-13 11:07:22",0,pending,1,0,0,0,0
774,65,2019-03-04,19:00:00,20:30:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,4,1,2,19:35:00,00:00:00,00:00:00,19:36:00,00:01:00,22.6092,88.4141,"2019-03-04 14:04:06","2019-12-13 11:07:22",0,pending,1,0,0,0,0
775,65,2019-03-04,19:30:00,21:00:00,24,Approve,111,0,20,"Good Luck",5,2,24,0,completed,4,1,2,19:55:00,00:00:00,00:00:00,19:56:00,00:01:00,22.6092,88.4141,"2019-03-04 14:24:21","2019-12-13 11:07:22",0,pending,1,0,0,0,0
776,65,2019-03-04,19:30:00,22:00:00,21,Approve,111,0,20,"Good Luck",5,2,24,0,completed,4,1,2,20:06:00,00:00:00,00:00:00,20:07:00,00:01:00,22.6092,88.4141,"2019-03-04 14:34:41","2019-12-13 11:07:22",0,pending,1,0,0,0,0
777,65,2019-03-04,19:30:00,22:00:00,25,Approve,111,0,20,"Good Luck",5,2,24,0,completed,4,1,2,20:11:00,00:00:00,00:00:00,20:12:00,00:01:00,22.6092,88.4141,"2019-03-04 14:40:35","2019-12-13 11:07:22",0,pending,1,0,0,0,0
779,36,2019-03-05,11:00:00,12:30:00,20,,111,0,20,"Good Luck",27,2,24,0,completed,3,1,2,10:50:00,00:00:00,00:00:00,11:14:00,00:24:00,22.6092,88.4142,"2019-03-05 05:18:25","2019-12-13 11:07:22",0,pending,1,0,0,0,0
780,65,2019-03-05,12:00:00,13:30:00,23,Approve,111,0,20,"Good Luck",9,2,24,0,completed,3,1,2,11:25:00,00:00:00,00:00:00,11:28:00,00:03:00,22.6092,88.4141,"2019-03-05 05:53:59","2019-12-13 11:07:22",0,pending,1,0,0,0,0
782,65,2019-03-05,14:00:00,15:30:00,23,Approve,111,0,20,"Good Luck",5,2,24,0,completed,4,1,1,14:22:00,00:00:00,00:00:00,14:24:00,00:02:00,22.6092,88.4141,"2019-03-05 08:48:12","2019-12-13 11:07:22",0,pending,1,0,0,0,0
783,65,2019-03-05,15:00:00,15:30:00,18,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,14:45:00,00:00:00,00:00:00,14:46:00,00:01:00,22.6092,88.4141,"2019-03-05 09:13:38","2019-12-13 11:07:22",0,pending,0,0,0,0,0
784,65,2019-03-05,15:00:00,15:40:00,21,Approve,111,0,20,"Good Luck",5,2,24,0,approved,3,1,1,14:50:00,00:00:00,00:00:00,00:00:00,00:00:00,22.6092,88.4141,"2019-03-05 09:18:38","2019-12-13 11:07:22",0,pending,0,0,0,0,0
785,65,2019-03-05,14:00:00,15:45:00,21,Approve,111,0,20,"Good Luck",5,2,24,0,completed,4,1,1,14:59:00,00:00:00,00:00:00,15:00:00,00:01:00,22.6092,88.4142,"2019-03-05 09:27:24","2019-12-13 11:07:22",0,pending,1,0,0,0,0
786,65,2019-03-05,15:40:00,17:10:00,24,Admin,87,0,15,"Taster  and two good wine bottles are needed",9,2,22,0,completed,3,1,2,15:46:00,00:00:00,00:00:00,15:59:00,00:13:00,22.6092,88.4142,"2019-03-05 10:05:06","2019-12-13 11:07:22",0,pending,1,0,0,0,0
787,65,2019-03-05,17:00:00,19:30:00,21,Afgh,108,0,20,Chhibber,18,2,24,0,completed,3,1,2,16:37:00,00:00:00,00:00:00,16:39:00,00:02:00,22.6092,88.4143,"2019-03-05 10:41:27","2019-12-13 11:07:22",0,pending,1,0,0,0,0
788,65,2019-03-05,16:00:00,17:00:00,23,Approve,111,0,20,"Good Luck",11,2,24,0,completed,4,1,1,16:21:00,00:00:00,00:00:00,16:23:00,00:02:00,22.6092,88.4142,"2019-03-05 10:49:06","2019-12-13 11:07:22",0,pending,1,0,0,0,0
789,65,2019-03-05,16:40:00,19:10:00,18,Shush,111,0,20,Shush,26,2,24,0,completed,3,1,2,16:49:00,00:00:00,00:00:00,16:54:00,00:05:00,22.6092,88.4141,"2019-03-05 11:04:47","2019-12-13 11:07:22",0,pending,0,0,0,0,0
793,36,2019-03-06,10:30:00,11:30:00,24,"GOOD LUCK.",35,0,5,"GOOD DAY.",5,2,24,0,completed,3,1,2,10:38:00,00:00:00,00:00:00,10:41:00,00:03:00,22.6092,88.4141,"2019-03-06 04:51:57","2019-12-13 11:07:22",0,pending,1,0,0,0,0
795,65,2019-03-06,11:00:00,16:00:00,21,Approve,87,0,15,"Good Luck",9,2,24,0,completed,4,1,2,12:00:00,00:00:00,00:00:00,19:00:00,07:00:00,0,0,"2019-03-06 05:08:35","2019-12-13 11:07:22",0,pending,1,0,0,0,0
796,36,2019-03-06,12:00:00,13:30:00,23,Good,35,0,5,Good,"9,12,18",2,24,0,completed,3,1,2,11:13:00,00:00:00,00:00:00,11:14:00,00:01:00,22.6092,88.4141,"2019-03-06 05:37:01","2019-12-13 11:07:22",0,pending,1,0,0,0,0
797,36,2019-03-06,19:00:00,20:00:00,9,"Approve for all",87,0,15,"Good Luck",18,2,24,0,completed,3,1,2,18:51:00,00:00:00,00:00:00,18:51:00,00:00:00,22.6092,88.4142,"2019-03-06 08:09:16","2019-12-13 11:07:22",0,pending,1,0,0,0,0
798,36,2019-03-06,19:00:00,21:00:00,25,"Approve for all",87,0,15,"Good Luck",12,2,24,0,completed,3,1,2,18:46:00,00:00:00,00:00:00,18:46:00,00:00:00,22.6092,88.4142,"2019-03-06 08:27:48","2019-12-13 11:07:22",0,pending,1,0,0,0,0
799,36,2019-03-06,19:00:00,20:30:00,20,"Approve for all",87,0,15,"Taster note",19,2,24,0,approved,3,1,1,18:30:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-03-06 09:25:41","2019-12-13 11:07:22",0,pending,0,0,0,0,0
801,36,2019-03-06,17:00:00,18:30:00,23,Admin,87,0,15,Taster,11,2,23,0,completed,3,1,2,17:15:00,00:00:00,00:00:00,17:15:00,00:00:00,22.6092,88.4142,"2019-03-06 10:47:49","2019-12-13 11:07:22",0,pending,1,0,0,0,0
802,36,2019-03-06,17:00:00,18:30:00,20,Approve,111,0,20,"Good Luck",26,2,24,0,completed,3,1,2,16:33:00,00:00:00,00:00:00,16:39:00,00:06:00,22.6092,88.4141,"2019-03-06 11:00:30","2019-12-13 11:07:22",0,pending,1,0,0,0,0
803,65,2019-03-06,17:00:00,18:30:00,24,Dhdhdhhd,111,0,20,This,7,2,24,0,completed,3,1,2,17:15:00,00:00:00,00:00:00,17:15:00,00:00:00,22.6092,88.4141,"2019-03-06 11:19:00","2019-12-13 11:07:22",0,pending,1,0,0,0,0
804,36,2019-03-06,18:00:00,20:00:00,18,,87,0,15,"Good Luck",1,2,24,0,completed,4,1,2,18:20:00,00:00:00,00:00:00,18:20:00,00:00:00,22.6092,88.4142,"2019-03-06 11:47:13","2019-12-13 11:07:22",0,pending,1,0,0,0,0
806,36,2019-03-06,18:00:00,18:40:00,16,,87,0,15,"Good Luck",5,2,24,0,completed,3,1,2,18:05:00,00:00:00,00:00:00,18:05:00,00:00:00,22.6092,88.4142,"2019-03-06 12:33:28","2019-12-13 11:07:22",0,pending,1,0,0,0,0
807,36,2019-03-06,18:00:00,19:10:00,21,,87,0,15,"Good Luck",5,2,24,0,completed,4,1,2,18:27:00,00:00:00,00:00:00,18:27:00,00:00:00,22.6092,88.4142,"2019-03-06 12:36:11","2019-12-13 11:07:22",0,pending,1,0,0,0,0
809,36,2019-03-07,12:00:00,14:30:00,16,"Admin&#039;s Note",108,0,20,"Taster&#039;s Note",11,2,22,0,completed,4,1,2,12:22:00,00:00:00,00:00:00,12:53:00,00:31:00,22.6092,88.4142,"2019-03-07 05:58:46","2019-12-13 11:07:22",0,pending,1,0,0,0,0
812,36,2019-03-08,12:00:00,13:30:00,24,"Admin&#039;s Note",108,0,20,"Taster Note","19,25",2,"23,22",0,completed,3,1,2,11:51:00,00:00:00,00:00:00,13:30:00,01:39:00,22.6092,88.4142,"2019-03-08 06:00:24","2019-12-13 11:07:22",0,pending,1,0,0,0,0
813,65,2019-03-08,18:00:00,19:30:00,16,Admin,111,0,20,"Taster&#039;s note note&#039;m",11,2,24,0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-03-08 11:46:28","2019-12-13 11:07:22",0,pending,0,0,0,0,0
814,36,2019-03-12,15:45:00,17:15:00,16,Good,35,0,5,"Good luck",9,2,22,0,completed,3,1,2,15:47:00,00:00:00,00:00:00,15:51:00,00:04:00,22.6092,88.4141,"2019-03-12 10:13:23","2019-12-13 11:07:22",0,pending,1,0,0,0,0
837,154,2019-04-24,15:34:00,16:04:00,35,,35,0,5,"Good day.","2,5,7,9,10,11,12,18,19,23,25,59",2,,0,completed,4,0,2,19:00:00,00:00:00,00:00:00,19:00:00,00:00:00,0,0,"2019-04-12 10:11:46","2019-12-13 11:07:22",0,pending,1,0,0,0,0
839,154,2019-04-12,17:54:00,18:24:00,35,Admin,35,0,5,Taster,"11,12",2,23,0,completed,3,1,2,17:01:00,00:00:00,00:00:00,17:09:00,00:08:00,22.6085,88.4148,"2019-04-12 10:23:34","2019-12-13 11:07:22",0,pending,1,0,0,0,0
840,154,2019-05-22,13:58:00,14:28:00,9,,35,0,5,,26,2,,0,completed,4,0,2,19:00:00,00:00:00,00:00:00,19:00:00,00:00:00,0,0,"2019-04-12 11:23:32","2019-12-13 11:07:22",0,pending,1,1,0,0,0
843,154,2019-04-16,19:23:00,19:53:00,16,Admin,35,0,5,Test,"1,26,27",2,23,0,completed,3,1,2,18:39:00,00:00:00,00:00:00,18:40:00,00:01:00,22.6091,88.4142,"2019-04-16 12:53:48","2019-12-13 11:07:22",0,pending,1,0,0,0,0
870,154,2019-05-24,12:40:00,17:44:00,9,"Avengers: Endgame was highly anticipated, and Disney backed the film with extensive marketing campaigns. It premiered in Los Angeles on April 22, 2019, and was theatrically released in the United States on April 26, 2019, in IMAX and 3D. The film received praise for its direction, acting, musical score, visual effects and emotional weight, with critics lauding its culmination of the 22-film story. It also broke numerous box office records and has grossed over $2.6 billion worldwide, surpassing Infinity War&#039;s entire theatrical run in just 11 days and ",35,0,5,"Avengers: Endgame was highly anticipated, and Disney backed the film with extensive marketing campaigns. It premiered in Los Angeles on April 22, 2019, and was theatrically released in the United States on April 26, 2019, in IMAX and 3D. The film received praise for its direction, acting, musical score, visual effects and emotional weight, with critics lauding its culmination of the 22-film story. It also broke numerous box office records and has grossed over $2.6 billion worldwide, surpassing Infinity War&#039;s entire theatrical run in just 11 days and","26,27",2,24,0,completed,3,1,2,12:55:00,00:00:00,00:00:00,12:55:00,00:00:00,22.6092,88.4143,"2019-05-24 06:45:16","2019-12-13 11:07:22",0,pending,1,1,0,0,0
872,154,2019-05-27,11:52:00,13:22:00,16,Admn,87,0,15,"Taster
",26,2,23,0,completed,4,1,2,12:28:00,00:00:00,00:00:00,12:29:00,00:01:00,22.6091,88.4141,"2019-05-27 06:23:56","2019-12-13 11:07:22",0,pending,1,1,0,0,0
875,154,2019-05-27,13:09:00,14:39:00,9,Admin,35,0,5,"TasterElse, enter the wine name and the vintage if desired, or the region for tasting notes. If you don&#039;t get the result you&#039;re seeking, either we do not have tasting notes ...
?Bordeaux Vintage Guide · ?Recent Wine Tasting Notes · ?Search Wine Reviews and ...
Wine tasting - Wikipedia
https://en.wikipedia.org/wiki/Wine_tasting
Jump to Tasting notes - A tasting note refers to a taster&#039;s written testimony about the aroma, taste identification, acidity, structure, texture, and balance of a ...",26,2,24,0,completed,3,1,2,13:24:00,00:00:00,00:00:00,03:44:00,14:20:00,22.61,88.4167,"2019-05-27 07:39:19","2019-12-13 11:07:22",0,pending,1,1,0,0,0
876,154,2019-05-28,17:15:00,19:00:00,18,,35,0,5,,8,2,24,0,completed,3,1,2,16:16:00,00:00:00,00:00:00,16:43:00,00:24:00,22.6091,88.4141,"2019-05-27 09:03:21","2019-12-13 11:07:22",0,pending,1,1,0,0,0
879,154,2019-05-27,16:58:00,17:41:00,16,sszs,87,0,15,ss,26,2,23,0,completed,3,1,2,16:59:00,00:00:00,00:00:00,17:41:00,00:41:00,22.6091,88.4141,"2019-05-27 11:27:36","2019-12-13 11:07:22",0,pending,1,1,0,0,0
880,154,2019-05-27,18:03:00,19:33:00,16,Admin,87,0,15,Taster,11,2,23,0,completed,3,1,2,18:05:00,00:00:00,00:00:00,18:35:00,00:29:00,22.6091,88.4141,"2019-05-27 12:33:30","2019-12-13 11:07:22",0,pending,1,1,0,0,0
881,154,2019-05-28,07:00:00,08:30:00,9,"Sample Admin Note",87,0,15,"Sample Taster Note",26,2,23,0,completed,3,1,2,07:14:00,00:00:00,00:00:00,07:50:00,15:35:00,22.6012,88.4251,"2019-05-28 01:25:30","2019-12-13 11:07:22",0,pending,1,1,0,0,0
882,2466,2019-05-28,09:00:00,11:30:00,4776,,2471,0,20,"Be nice!","70,71,72",2,19,0,completed,4,1,2,10:16:00,00:00:00,00:00:00,10:17:00,00:01:00,40.6627,-74.0999,"2019-05-28 03:11:15","2019-12-13 11:07:22",0,pending,1,1,0,0,0
884,2468,2019-05-28,09:00:00,11:30:00,4778,,2474,0,20,.,"71,72,73",2,23,0,completed,4,1,2,10:13:00,00:00:00,00:00:00,10:16:00,00:03:00,40.6628,-74.0998,"2019-05-28 03:25:14","2019-12-13 11:07:22",0,pending,1,1,0,0,0
886,2470,2019-05-28,09:00:00,11:30:00,4780,,2472,0,20,.,"71,72",2,19,0,completed,4,1,2,10:16:00,00:00:00,00:00:00,10:17:00,00:01:00,40.6627,-74.0999,"2019-05-28 03:28:29","2019-12-13 11:07:22",0,pending,1,1,0,0,0
887,129,2019-05-28,08:00:00,10:00:00,28,,131,0,60,,"70,71,72",2,23,0,completed,3,1,2,08:12:00,00:00:00,00:00:00,08:13:00,00:01:00,40.6028,-74.1325,"2019-05-28 03:47:18","2019-12-13 11:07:22",0,pending,1,1,0,0,0
894,154,2019-05-28,20:14:00,21:44:00,16,,87,0,15,,"27,29",2,"23,22",0,approved,3,1,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-05-28 07:43:47","2019-12-13 11:07:22",0,pending,0,0,0,0,0
898,154,2019-05-28,19:16:00,19:46:00,6,,30,0,15,"Good day.","2,5",2,"24,23",0,completed,4,1,2,19:00:00,00:00:00,00:00:00,19:00:00,00:00:00,0,0,"2019-05-28 13:19:32","2019-12-13 11:07:22",0,pending,1,1,0,0,0
899,154,2019-05-28,20:37:00,21:30:00,9,"Sample admin note",35,0,5,"Sample taster note",27,2,24,0,completed,3,1,2,20:48:00,00:00:00,00:00:00,21:30:00,00:42:00,22.6091,88.4142,"2019-05-28 15:03:04","2019-12-13 11:07:22",0,pending,1,1,0,0,0
907,154,2019-05-29,14:16:00,16:16:00,16,,87,0,15,,"26,27",2,"24,23",0,approved,3,1,1,14:54:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-05-29 07:48:17","2019-12-13 11:07:22",0,pending,0,0,0,0,0
908,154,2019-05-29,16:00:00,18:00:00,6,,30,0,15,,"2,5,9",2,"24,23",0,completed,4,1,2,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,0,"2019-05-29 09:36:30","2019-12-13 11:07:22",0,pending,1,1,0,0,0
